Name,Review_Date,Review,Owner_Response,Response_Date,Response
Sanjeeb Biswal,8 months ago,"I visited the absolute barbecue btm branch on 26th January, this time I was a little disappointed with the service. We had to wait for 10-15 minutes to serve the starters throughout the dinner. I had to ask the staff to serve again. Earlier …",Response from the owner,8 months ago,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"""
A Bharath,5 years ago,"Lots of variety of food, but service needs to be improved had to ask multiple people for a single spoon",Response from the owner,5 years ago,"Dear Guest

We sincerely apologize for the inconvenience caused.Thank you for reviewing us. …"
Musfirah Suha,8 months ago,I was expecting it to be very good but disappointed. Food was okayish. Dim lights and some kind of bad smell as soon as u enter resto. You guys need to improve your ambience and service. Staff was very kind and sweet that’s the only thing I …,Response from the owner,8 months ago,"Dear Guest, That was an valuable review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
kalyan rao,4 months ago,"If you are vegetarian, I would not prefer this place. Not great food available here.",Response from the owner,4 months ago,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"""
ARAVINTH Ram,5 years ago,Very less quantity but taste wise ok......not more than that........,,,
Shravan,2 years ago,"Good ambience, food was pretty good. Service was good. Hope we get to see more spoons next time.",,,
Murugan R,a year ago,"They are slightly better than their main competitor in service but food taste is not that great. Atmosphere is also that great, feels congested and noisy, given the fact that it's buffet, people are always moving around with very less room …",Response from the owner,a year ago,"Dear Guest, Thank you for sharing your valuable review, in case you have any suggestions or complaints related to your previous visit, Kindly contact us on wecare@absolute-barbecue.com to get in touch with you to provide the best resolution. Warm Regards Team ABs"
sri charan vashisht,11 months ago,"Went for a lunch.
Seating congested.
Very limited options for vegetarians. …",Response from the owner,11 months ago,"Dear Guest, Thank you for sharing your valuable review, in case you have any suggestions or complaints related to your previous visit, Kindly contact us on wecare@absolute-barbecue.com to get in touch with you to provide the best resolution. Warm Regards Team ABs"
Akash Jatangi,7 years ago,The food is quite tasty but the ambience is just ok. The music is very loud and in general there is a lot of noise.,,,
Sharath Bangera,a month ago,"The place not the same how it was
There were lot of changes in the quantity of recipe",Response from the owner,a month ago,"Dear Guest, That was an valuable review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
vikranth A C,7 months ago,"The food options are very limited and service wise okay kind not that great, ambience was average and less space to walk around.",,,
Karthik Shetty,a year ago,"Pros :
1.The service intention of servers and management is good. They ask you what do you want next and help you get it. …",Response from the owner,a year ago,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
Hassan Saleh,8 months ago,"Starter was good (not very good except sea food)
Main course was pathetic(because they don’t refil fast)
Service was decent …",Response from the owner,8 months ago,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"""
PIYUSH,a year ago,"The outlet has a corridor appears as dungeon. The restaurant itself has poor air conditioning, they've commercial use air cooler which hardly serves the purpose. As far as concerned with food it is good but a specific request made at the …",Response from the owner,a year ago,"Dear Guest, Thank you for sharing your valuable review, in case you have any suggestions or complaints related to your previous visit, Kindly contact us on wecare@absolute-barbecue.com to get in touch with you to provide the best resolution. Warm Regards Team ABs"
Bande Nawaz,9 months ago,Nothing very special on the day we reached. Even service is so slow and you have to ask for any item repeatedly. Barbeque's around the town are so better to consider. Even desserts doesnt impress. Without any request they serve you only crispy corn,Response from the owner,9 months ago,"Dear Guest, Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. . Warm Regards Team ABs"
Kevin,a year ago,"Had gone with a lot of hopes on the 'Absolute' but was disappointed. It was old, stale and smelly.
The items served on the table were good. The main course was just the usual, the …",Response from the owner,a year ago,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
david mandal,2 years ago,"Nothing has change over the years, same taste and almost the same menu. Taste is good, service is quick. They serve drinks also.",Response from the owner,2 years ago,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
Adya Shilpee,7 months ago,I did not liked the taste of food here as earlier. Also they give 100 % in service and just 10% in atmosphere.,,,
Ruchi Srivastava,a year ago,"Went there for a Sunday lunch with family.
The staff was struggling to handle the crowd.
All we did was WAIT …",Response from the owner,a year ago,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
Rohit Gupta,4 years ago,Food is Tasty but starter is ok ok.Bit Crowdy and music isn't good. Overall ok place to go,Response from the owner,4 years ago,"Hi,

We regret the inconvenience you had to face. For better assistance request you …"
Bharath Vishwanath,2 years ago,"We had been to our team lunch and were very excited for food and fun. However the fun was on, the food was very disappointed. The taste was okay and the food was served dry and cold. …",Response from the owner,2 years ago,"Hi,

We regret the inconveniences you have faced and request you to share your …"
Ranjith Elakkat,5 years ago,You can definitely opt this place for team lunch/dinner. But it is not worth unless you eat a lot. We went during lunch time and got a complimentary drink. Starters were good and didn't spend much time on main course :) . Tried desserts and …,,,
Srivatsava Janaswamy,a year ago,"It all starts with an obvious good looking spread with a much better service by attenders but on the other side, we found stones in the food to which there was no explanation whatsoever. …",Response from the owner,a year ago,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
Xbin Game engine,11 months ago,"Not sure if this was due to Tuesday, service was average  and most of exotic dishes were not available, better to spend an extra rs 100 and go on weekends,  Friday, Saturday or Sunday.",Response from the owner,11 months ago,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
Sushmitha Pais,4 years ago,"Barbecue buffet
Food 3/5
Ambious 4/5 …",,,
Suneel S,11 months ago,"Only starters and barbequ were good. But no complimentary drinks, varieties are limited. Compared my previous visits (last year)",Response from the owner,11 months ago,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
Deepak S,2 years ago,"Wasn't as great as the many times I have been to ABs in Hyderabad. Some items felt reheated, dessert lacked items. Most of them were a variant of cake. Dahi puri was too bad. Tasted stale. Chicken kheema was too good.",,,
