Location,Name,,,,Review_Date,Review,,,,,,,,,Response
https://lh3.googleusercontent.com/a-/ALV-UjVYpaMYbX4ryHzHzXfdn5i0_CxgQ1KrOt6Gxf4XNs7kYM4iNMb0=w72-h72-p-rp-mo-ba4-br100,K Kumar,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a/ACg8ocK5QxbNHqbnGv07ExuL8LOSWUEUNIq-xLUnD6MfmS6h_p_sCg=w72-h72-p-rp-mo-br100,Kevin Sanghoi,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWO9B0b77JmGsv76KG_jIpQhiDu8hech8pgsv3aEc2_tqp0AzDn=w72-h72-p-rp-mo-br100,Chandu Suvarnakanti,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjXWl95kWdDBtuV_Q5wh3Agl8QvBMoPFsDkAEsYDs8oojQAlu45h=w72-h72-p-rp-mo-br100,geethika devi,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjV0xJPMpwvyYToy6htUKrNInQlZFya8T25O8fGSLNayPvYUKT3yUw=w72-h72-p-rp-mo-ba3-br100,Neelam Kadam,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIrq9B3t-91mzRHl1QgZm_6K7L19gdDaW5EXcFvCrNcqH-HZQ=w72-h72-p-rp-mo-br100,Faisal Nadeem,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a/ACg8ocLe9EMKMAPC3Hx-o7uBSe7nyIs0K83vSKbvrDcRfFF1gc13Qg=w72-h72-p-rp-mo-br100,Manyam Sridevi,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjWYI6nr-ffVKjBarUss2Yh867gWISEOGG0LqBsBOIkTinyEPvK04g=w72-h72-p-rp-mo-ba5-br100,MANIKICK,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIuNRoo8gX11j5iLHnxLZzxYfMnGLMMoWGPUKpHlBXon2O0wg=w72-h72-p-rp-mo-br100,satish kumar Banda,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU1SQ0F9eYWIqiHH0WDsS6FR6_kBMZiVgheZ_rpK7aI4xC6f8_t=w72-h72-p-rp-mo-br100,Satya pragyan swain,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjUzdyuh3UN2BKcxeHbO_b5fwYLF6yXRKDyCjA7mYYVQMj1w_8zo=w72-h72-p-rp-mo-br100,Batta Shivaram,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a/ACg8ocKaih6Wd4RZmnT_uRyrjSQTUBvXqrLmsLsXO8PzHzerEcJk6A0c=w72-h72-p-rp-mo-br100,Trishita Tadala,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjWwXWRBAujbeT3A0bjQ8UT5zBnEQMRHb5pCMJkGErXuEOGnHofq=w72-h72-p-rp-mo-ba2-br100,Pradeep Taidala,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKqRx5P7Odyy8cLJARn53BPRQQClZ_UBLH0pBG7Q4FujO7rJg=w72-h72-p-rp-mo-br100,pavithra vura,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJzs0UnG0KF6wsBQl6-x2L9wX-k0Sg8doYs2Bme60a88bOh-Chu=w72-h72-p-rp-mo-br100,Venkata Gayatri,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjWyVfRSU38xtLV8sE1urB_QspG66X-z2A22z8i2JsDNjm7zVch3=w72-h72-p-rp-mo-br100,Pasala Ravi Teja,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJHA2A5G65MQOwbQlmT2phgdTSpbP4aEfH-kC26C59ZUi29QA=w72-h72-p-rp-mo-br100,Patel Krupakarreddy,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ-1zUWMi6LsKkprmyetB1zDF-162iVsmyeMYerJyBAEhgNsQ=w72-h72-p-rp-mo-br100,Venkanna Babu Godavarthi,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a/ACg8ocJgT-4k0LHKIaLnI9S2BG1yB1wR7raAdxFAEwqBYFMr0_9ZiA=w72-h72-p-rp-mo-ba3-br100,suresh babu,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVAj9zlCBpnHAseW63UXkjHrFXOz0S5Fl7YLd5K7lea0KnbtaiZvg=w72-h72-p-rp-mo-ba2-br100,Sourav kumar Mohanty,,,,4 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjXq8mniuRB1OMB_veTJroEnlRYx66ESsqeYFKVN_NjsMumMteNN=w72-h72-p-rp-mo-br100,Saikumar R,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXQBdP_cCP8TrqFSGU8E7s4iaQFthHfz77EFpOYrrJIub6BuKU8=w72-h72-p-rp-mo-ba3-br100,Arun Shiva,,,,4 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXcvaFQgLYzmDRakNGxg0bXBVa3F_MXW7LbRURkQqPHS6O2HKRs=w72-h72-p-rp-mo-ba3-br100,raghavendra suraparaju,,,,5 years ago,,,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjWnXD0-V3949nPtKt0fQ0oM-gvYI5bqFL6AhxDT0pK_3WEnm8o=w72-h72-p-rp-mo-br100,sameer sk,,,,5 years ago,,,,,,,,,,"Hi,

We regret the inconvenience you had to face. For better assistance request you …"
https://lh3.googleusercontent.com/a-/ALV-UjUf9lAJAFwjgaUDtG1XLOl5XUeIckFNIT_SCPSyCZ10dFbZaePx=w72-h72-p-rp-mo-br100,Amk Swamy,,,,5 years ago,,,,,,,,,,"Hi,

We regret the inconvenience you had to face. For better assistance request you …"
https://lh3.googleusercontent.com/a-/ALV-UjW0322DK-Lj0JePwJcrfpp8m_gLHXBy8y0j4SAqqCgTddzh9Buweg=w72-h72-p-rp-mo-ba4-br100,Sure Ramu,,,,5 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVoMWTRqWnDyI-i-lGnul-6nue1G0brEpfja8azDfPTjhRLEKu8=w72-h72-p-rp-mo-br100,sri saadvi printing gifting,,,,5 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLClFxW6dsLgc4SlzcLWLH33u7dEdPtplRJDpYp5h6NmU-pNvxD=w72-h72-p-rp-mo-br100,Kranthi Karnam,,,,5 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJL5sJR-XHyMbDu55qGHxx8KVx9W3_twuD0kDD4u3nLivCs4w=w72-h72-p-rp-mo-br100,Ojo,,,,5 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWrnDf8ErFBJTtWSnm5oRLib_mYUSd2uXPpBesP1vX9vT7v4LSw=w72-h72-p-rp-mo-br100,Bikrant Senapati,,,,5 years ago,,,,,,,,,,"Dear Guest

We sincerely apologize for the inconvenience caused. Thank you for reviewing us. …"
https://lh3.googleusercontent.com/a/ACg8ocKUojkvHsdX-MeB0sZbvPo9GHlv3E7L81_LIf5LuhFLrTJzzQIH=w72-h72-p-rp-mo-ba5-br100,Srikanth Donthula,,,,5 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWO3xWZ3vu5iAZUixSLXBN6ZjvaRZb-Dzqmqpvvny8GHlWfMRdu=w72-h72-p-rp-mo-ba2-br100,Divyesh Mor,,,,6 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKambKbgbaUVnIJJIkCc7kjBYmj2RLhNC1ICD6uMT13OTYbJg=w72-h72-p-rp-mo-br100,Rangaiahgari Nanda,,,,6 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI90oYnKH1unzTe3y5PQ8iFSVDjvrvOt-A_rlPRmAWYV-Lu=w72-h72-p-rp-mo-ba3-br100,Raveendra babu,,,,6 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVgC1W795gexDKwhF2WxZxLMn-pDTvBVBFGyPxGINUP0Y4wPHQ=w72-h72-p-rp-mo-ba2-br100,Shashank Rao,,,,6 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXoQVo8-UAJXD9aU8uIqTWsnAMyYhOSUyqoYTEdfaCB8vcsxpJEWg=w72-h72-p-rp-mo-ba6-br100,Supantha Sen,,,,3 months ago,"This is a nice restaurant for unlimited food. The choice of starters are limited only, the drinks are good. Service is also little slow here. There are lot of parking for two wheelers and valet parking for four wheelers.  You can definitely …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVpSJfHYhP4Ns97p1Xe2fH6WwexVqDj0ANb3HAURWgwhibewJs=w72-h72-p-rp-mo-ba6-br100,Saikumar Kampadandi,,,,2 months ago,"Overrated experience. BBQ starters were bland, service was poor, and the chicken biryani was the worst. Desserts were the only saving grace.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVXFD0Sg_pVgofq_Cdf319bn2sHPzycdw07VgxJ91Lj3-2TcqF0oA=w72-h72-p-rp-mo-ba5-br100,nath sunku,,,,a year ago,"It's all the same like all barbeques in India ... Not many varieties for vegetarians either in starters or main course and food taste was average.
Service was faster and it was well maintained, clean and hygienic.
A must try option will be pan ice cream.",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjX1q1gXhvm3AlznMnRvjb6J0hdISl75r9nI6gCfe-JlgB8XVCLRXw=w72-h72-p-rp-mo-ba2-br100,Mykie Smythe,,,,a year ago,"To be fair, I am only giving this for the buffet. Other than it, I would suggest to keep your kids home as this environment has various groups of people and you would have difficulty controlling your kid's energy. …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocJgR-k0QPzoVZToByWxuKFzqKtqQCAQeCV6Lpvh8eGjBGLKXg=w72-h72-p-rp-mo-ba3-br100,Sohini Chattopadhyay,,,,2 months ago,"ABS has a great barbecue. On the upside, the place is extremely pocket friendly and has a good variety. The barbecue is fresh and they have a very warm customer service. But on the downside, it is extremely crowded and can make you feel …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWYWaV08qgBRUS2wX0w3fqq2DdQoaMLIi1sHOQkVtzb0jQO5sZ4=w72-h72-p-rp-mo-ba4-br100,Sai Krishna Nukala,,,,8 months ago,"Food taste should be improved, earlier it was very tasty but recent days quality & taste has decreased a lot.
In hurry restaurant served half cooked Fish. …",,,,,,,,,"Dear Guest, That was an valuable review! Thank you so much for your feedback on AB’s. will start work upon your suggestion Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocLSZGh9efGnoQp1ICZClNsE7rRKhzNY8fGvaAfhqCaMEAFlyA=w72-h72-p-rp-mo-ba4-br100,Sangram Samal,,,,5 years ago,"The ambience of this place is good..Food is not that great but still Good,there’s room to make improvement..I liked the live counter which has some good options like Shark fish,pecking duck, emu bird, octopus n rabbit. U need to try Paan …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVLTlElimOA7QOOdZX4x2TWX92uwegCI4gf5nndzstFJTSRHCHb=w72-h72-p-rp-mo-ba3-br100,Mallik Reddy,,,,2 months ago,Had been here for a team dinner and the food was good but the ambience could have been better. And their cutlery being so unhygienic. Service should also be improved.,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJwwxYH9BkTAmVFm0CqI538XeTM4ZErPPQCLVyOqVSGL_IZ_xaG=w72-h72-p-rp-mo-ba4-br100,Haripriya Reddy,,,,a year ago,Not much satisfied with the taste and quality…even the service is too late for us..I will suggest you to try only starters and desserts if you are going to visit..the main course is too bad and they have very limited options..I felt the …,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocK4szbROBSgLbdBGdhioHH5ICWLw5iWyZ6HMomNncsGM-4D56Zi=w72-h72-p-rp-mo-ba3-br100,Adil Naveed,,,,2 months ago,"Too crampy, food was average , sevice was slow maybe because of Sunday afternoon rush. Very conjested space . Not a place to relax and enjoy the food.. we were 19 persons and got discount too though.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWQyIG0U_bjCViQO1B-ecDSZI5JziNcSqrXA9TMjujDM9VrQL07=w72-h72-p-rp-mo-ba4-br100,Arijit Bhadra,,,,a year ago,"Food here in these kind of restaurant means delicious starters but we did not find much good starters,no mutton sheek kebab was served,prawns,chicken grilled are okay okay.Chicken leg piece were good but they won't give you more than 1.If …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjVYcy6vGtnD5xIZ58Hvb6rFI1k5vUh2InpamE4xbRufjd9T7G5VhQ=w72-h72-p-rp-mo-ba5-br100,Bharati Bhattacharya,,,,3 years ago,"Pros-
1. Wide range of food varieties- grilled chicken, mutton, prawns, pineapples, watermelons, etc. …",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLntXX_1zkmHZXB43oz3Po0GIRzzUtPLM2oRThdr2bwiyrpnuKs=w72-h72-p-rp-mo-ba6-br100,Md Abid Khan,,,,5 years ago,"Today I went here with my friends,
There service is very bad, food doesn't have much choices in buffet, specially in deserts they have only a few items. The one which I liked the most was Pan Ice …",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIVFurZXuTxfCQZP6-iUNDtHDSg2_iv4oenvfoiyEKMyT7eRg=w72-h72-p-rp-mo-ba3-br100,Puja Tibrewal,,,,a year ago,I didn't like the quality of the food at the Miyapur outlet. I have been to other ABs and the food quality was good but this was a disappointment. Not much variety and most of the items seemed to be stale. Considering the price they charge …,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjXOpIAayp46D2UFY5RpTsORuyQMFGX05KHcx_0vwU31WLjwBJpkXg=w72-h72-p-rp-mo-ba5-br100,Kedar,,,,2 years ago,"*3Bs-Gachibowli*

Everything is quite normal apart from cheese potato and their specials …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV6-b6IThAQwXOu-JTXRkZgAC_fCD7JihYUfv6xPTRmT6Ci5xNp3A=w72-h72-p-rp-mo-ba3-br100,Sridhar Babu A,,,,4 months ago,"The service is average, Starters were served slowly, and only if we asked repeatedly for two or three times.
The water glasses and spoons were not clean.
Food taste is good",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX2t3h8xucF5JhmVqh8nN9WSVA2sRvumjU16iPyrLN8uexQXNgi=w72-h72-p-rp-mo-ba3-br100,RAMYA AMMI,,,,a year ago,Starters were good but the refill took too long. Should sit with an empty plate and keep on asking for a refill. The main course was not good and there were only less options available. Wish grill - waste. Desserts were average. Pathetic b'day cake. Something was scribbled on it.,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocKS3khufmQXEoHMTXICpjmdz7a4ree077tyMD6zjkZFWjUDLQ=w72-h72-p-rp-mo-ba2-br100,charan kumar,,,,2 weeks ago,Food is average. Service is not good. They forget the ordered items. After asking they deliver the items very slow. Beer options limited. Ambience is little cluttered.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVGz6p1gWRd3-Eons8Tk61TSyuqgJsaTasHK-Pfn2hTS5wRnxAJ=w72-h72-p-rp-mo-ba5-br100,Ahmed uddin,,,,3 months ago,"No new invention or unique menu, same years old menu. Food and taste is good. But i feel like they should change the starters like chicken tikka, chicken boti kebab, chicken sheek kabab, malai kebab,in mutton can do boneless fry mutton instead of sheek kebab. In maincourse can have mutton biryani, no complaints for desert section.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXcHozeLfdNZlqZ0d8_tDaaoCatvLhO13nTIfED8tvXCqGQfZewXA=w72-h72-p-rp-mo-ba6-br100,Saurabh,,,,6 years ago,It can be called the the 3/4 barbecue nation. Why 3/4? Well the price is almost 3/4 and so are the food options. The main course has only one curry each for veg and non-vegetarian. No dal by default! However they did it when one of us …,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW4rBgnR1qN0_QiK1cWMM1mjKXa_FahYRQZJbaT_9NiYXPp6Hg=w72-h72-p-rp-mo-br100,Praveen kumar Devarai,,,,a month ago,"The place was okay but the ambience, service was too poor even though we were a bunch of 30 people the serving was too bad no proper response from the servers no proper culinary at the table ,no spare plates and tissues were a big issue at …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWt52Y_ZNNJ6YYCMHoYL5waPn4lebFbDb8RLKcyjnVdnjhRtiFS=w72-h72-p-rp-mo-ba4-br100,TDK naidu,,,,2 months ago,"Booked for team Dinner, item types are limited only, as per the price per person taste needs to be improved, over crowded, Air conditioner also not sufficient, plenty uncomfortably done the team dinner.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVPlPxNLD8AI70COaU5rB8zW2l82egKLZGbNNhWhRB2N7IBu_Br=w72-h72-p-rp-mo-ba3-br100,Subhajit Das,,,,4 months ago,Service was not upto the mark. Had to wait for long. And food was not of that great quality. Though the BBQ Nation is couple of hundreds more but worth the money and the ambiance.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUqfmpAVBKDGdDVth_LnePT3zvNSxCsm8H5JlPl_0hDrpd4D9lMIg=w72-h72-p-rp-mo-ba6-br100,Suresh Manne,,,,5 years ago,"No variety in the Barbeque items, tasty but old and boring, live counters and main course are very limited. Parking to be taken care if it’s in the front side of building. Staff are very courteous in serving and ready to take customer inputs.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW8UasrGQdbFQsovMxvDcbl7iEimjOaMxeYH-Dh5BWYUWmqyiNVQg=w72-h72-p-rp-mo-ba4-br100,Saurabh kumar sunny,,,,6 years ago,"This is the one of the good place for barbecues in gachibowli.
Here buffet system where they ll serve you unlimited starters.
Starters:- In starter they have chicken, mutton, fish ... Barbecues. Taste is …",,,,,,,,,"Dear Guest

Thank you for reviewing us. We indeed look in to the area of improvement as …"
https://lh3.googleusercontent.com/a/ACg8ocKrDZjk7txdF7eJoU3ymQWRNBKJaWjk7JrVTJbF9ODK2l8etQ=w72-h72-p-rp-mo-ba3-br100,Sujana Bhuvanam,,,,6 months ago,"Food was good.
Delaying the service a lot. Replacement of starters took more than 20 min each time. We called the staff many times and asked to serve but response and service …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV705qJi1NlEPyJuKwFCDEI6rHuJhKlEeMKIEgKVgrjebacS0sXPA=w72-h72-p-rp-mo-ba4-br100,Chitra Ko Ghar,,,,5 years ago,Service and people working here are awesome.  Food no doubt is great.. I somewhere felt that the taste of all the subjects were quite similar.  Couldn't make that difference. But yes I enjoyed a lot,,,,,,,,,"Dear Guest

Thank you for reviewing us. We indeed look forward to have you with us soon. Now …"
https://lh3.googleusercontent.com/a-/ALV-UjVEQpEM13Yx2fBYGt5mkj-OnxSqle8WMeD5gIxpkaUvhZpApz77pQ=w72-h72-p-rp-mo-ba5-br100,Srikanth Kodipyaka,,,,2 years ago,"This is my second visit to this branch, as I am Veggie obviously will have limited choice.  Food taste was good in first visit, not that much good this time.  I suggest management to increase the menu items for veggies in starters, today it is very limited.",,,,,,,,,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
https://lh3.googleusercontent.com/a-/ALV-UjUgCW37rgOQUTw0MKpLX0eB4RDcgs1Nbd7VVh4-rFiuwJ6p9ull=w72-h72-p-rp-mo-ba4-br100,hari krish,,,,3 months ago,"Same concept as all other BBQs
BBQ are not hot enough even though we waited for 30min
Service is not great we have to wait 5-10min just for spoon …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWwp3NDEdYi8xxjeIg41sNvJNNCy32HJ0CSQNm17-Rv43Iv-nXILA=w72-h72-p-rp-mo-br100,Tejas Kshatriya,,,,5 years ago,"Its good to spend some time with friends and family. Could have been some more better in starters and dessert quality,",,,,,,,,,"Hi,

It's good to hear your feedback about our food and hospitality, …"
https://lh3.googleusercontent.com/a-/ALV-UjXNiQJewDCGkCYoYQf5rxApcteCSEtul_XKjVQHfd6e1t_OuX3u=w72-h72-p-rp-mo-ba4-br100,Naba Kumar Brahma,,,,5 years ago,"I visited 4 or 5 times. The food was good at lunch time. Area is little small. if you are planning for team lunch and you have more than 20 people then you will face some problems, like they will allocate a place and after some time they …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjViKuamW2yCBnrDlPYcmuNhW98lRXAdpnwb09amNB_wJtvhMFc80Q=w72-h72-p-rp-mo-ba6-br100,Reddi Yaswanth,,,,3 years ago,Expected more. Totally dissapointed. Waiters were helpful and friendly but they dont have varieties available.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXxrFm_-WT-OKU-CZbhTR8awz1Q7dLzjF2_jaswfuc7-r5SwvU=w72-h72-p-rp-mo-ba6-br100,VforVishy V,,,,5 years ago,"It's just another barbecue place. Options are quite high but are average in taste. Veg starters are quite bland, just liked the corn kernels and veg kabab but nothing on the barbecue stuff. Non veg food was also ok. …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWVZ9Xe4SSLVlmusd-I472irBSghuefozueaYaeL2Qhfwx12ouWwA=w72-h72-p-rp-mo-ba6-br100,Kaushani Roy Choudhury,,,,5 years ago,"Was here last weekend with my friends.
Starting with the kebabs and grill.
They took a very long time to setup the grill after requesting a couple of …",,,,,,,,,"Hi,

We regret the inconvenience you had to face. For better assistance request you …"
https://lh3.googleusercontent.com/a/ACg8ocKepqpuYAzyvDkpS8V5M8TcLPai3KGTTfbZ45SNM-KmC2-qMg=w72-h72-p-rp-mo-br100,marikal ajay kumar,,,,3 months ago,They have routine food and atmosphere and service is day by day getting slow and good taste is also getting worse.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXcaWN0Xud0G9V63OmY06vNXGetgwEdE74n4PfTTieixXMlFOTh=w72-h72-p-rp-mo-ba2-br100,Sai Anirudh,,,,3 months ago,We did visit with 40+ people but managed to dine on time. The place is bit stinky and smokey.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUdQyHrlnmQgv_K0FrZbnkzqoV7qDi4ncMFnYedyqZu-zRZIgDB=w72-h72-p-rp-mo-ba3-br100,Tapas Mohanty,,,,6 months ago,Nothing different than other Barbeque buffets. But they have put in so many chairs and tables to earn more revenue that at one point it was suffocating. Service was prompt. Desserts are limited and okayish. Not much option in main course and they were okay. Better go for Saheb's barbeque.,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL3g6OK8LsmNE9TL1NVQaX7VBrs4muT63U4-3_TX2bQ9Grg9Q=w72-h72-p-rp-mo-ba4-br100,Saumya Jose,,,,7 months ago,"Visited this place on 28th February 2024. There is less options for vegetarian. Tried vegetarian food, there was only few options available including starters and main course. Methi Mutter and corn dishes were good. Rest of the dishes were …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU09DC_w5a3jV5QS-aXig6HYxxTGGexrhVsZVOkJv7yloiCYhlzKg=w72-h72-p-rp-mo-ba5-br100,chandu tadepalli,,,,3 years ago,"Above Avg taste and service, 6-7 variety of non veg starters and  5 veg starters / Barbeque apart from main course. Must and should try Pan ice cream. "" 1010 for  two people both veg / Non veg "" Extra for  soft & Hard drink. Not as good as expected. Main draw back is time management / service.",,,,,,,,,
